game_id,title,region,system,language,updated_from_redump
SLPS-02028,Chibi Chara Game - Ginga Eiyuu Densetsu (Japan) (Disc 2) (Let's Surogoku) (Shokai Tokuten Yan Genteiban),NTSC-J,PSX,J,1
SLPS-01834,CHIBI-CHARA GAME GINGA EIYUU DENSETSU  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01835,CHIBI-CHARA GAME GINGA EIYUU DENSETSU  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02025,CHIBI-CHARA GAME GINGA EIYUU DENSETSU  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02026,CHIBI-CHARA GAME GINGA EIYUU DENSETSU  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02750,CHIICHI NA OUKOKU ERUTORIA,NTSC-J,PSX,J,0
SLPS-01926,Chiisana Kyojin Microman (Japan),NTSC-J,PSX,J,1
SLPS-02568,CHIISANA KYOJIN MICROMAN,NTSC-J,PSX,J,0
SLPM-86630,CHIKI CHIKI CHICKEN,NTSC-J,PSX,J,0
SLPM-86845,CHIKI CHIKI MACHINE MOU RACE,NTSC-J,PSX,J,0
SLPS-02788,Chinmoku no Kantai - The Silent Service (Japan),NTSC-J,PSX,J,1
SLPS-01853,CHIPPOKE RALPH NO DAIBOUKEN,NTSC-J,PSX,J,0
SLPS-00183,Chou Aniki - Kyuukyoku Muteki Ginga Saikyou Otoko (Japan),NTSC-J,PSX,J,1
SLPM-86873,CHO ANIKI - KYUUKYOUKU MUTEKI GINGA SAIKYOU OTOKO,NTSC-J,PSX,J,0
SCPS-45473,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 1),NTSC-J,PSX,J,0
SCPS-45474,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 2),NTSC-J,PSX,J,0
SCPS-45475,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02521,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02522,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02523,CHOCOBO COLLECTION - HAPPY 10TH ANNIVERSARY!  - (Disc 3),NTSC-J,PSX,J,0
SCPS-45163,CHOCOBO NO FUSHIGI DUNGEON  - (Disc 1),NTSC-J,PSX,J,0
SCPS-45164,CHOCOBO NO FUSHIGI DUNGEON  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01234,CHOCOBO NO FUSHIGI DUNGEON  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01235,CHOCOBO NO FUSHIGI DUNGEON  - (Disc 2),NTSC-J,PSX,J,0
SLPS-91439,Chocobo no Fushigi na Dungeon (Japan),NTSC-J,PSX,J,1
SCPS-45351,CHOCOBO NO FUSHIGI DUNGEON 2  - (Disc 1),NTSC-J,PSX,J,0
SCPS-45352,CHOCOBO NO FUSHIGI DUNGEON 2  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01771,CHOCOBO NO FUSHIGI DUNGEON 2  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01772,CHOCOBO NO FUSHIGI DUNGEON 2  - (Disc 2),NTSC-J,PSX,J,0
SCPS-45392,CHOCOBO RACING,NTSC-J,PSX,J,0
SLPS-01951,CHOCOBO RACING,NTSC-J,PSX,J,0
SLPS-91438,CHOCOBO RACING,NTSC-J,PSX,J,0
SCPS-45472,Chocobo Stallion (Japan),NTSC-J,PSX,J,1
SLPS-02520,CHOCOBO STALLION,NTSC-J,PSX,J,0
SLPS-03400,Chocolate Kiss (Japan),NTSC-J,PSX,J,1
SLPS-02123,Chou Nazo-ou (Japan),NTSC-J,PSX,J,1
SLPS-00242,Choro Q (Japan),NTSC-J,PSX,J,1
SLPS-91015,Choro Q Ver. 1.02 (Japan),NTSC-J,PSX,J,1
SCPS-45018,Choro Q 2 (Japan),NTSC-J,PSX,J,1
SLPS-00710,CHORO Q 2,NTSC-J,PSX,J,0
SLPS-91080,CHORO Q 2,NTSC-J,PSX,J,0
SLPS-01244,Choro Q 3 (Japan),NTSC-J,PSX,J,1
SLPS-91136,CHORO Q 3,NTSC-J,PSX,J,0
SLPM-87338,CHORO Q 3,NTSC-J,PSX,J,0
SLPS-01140,Choro Q Jet - Rainbow Wings (Japan),NTSC-J,PSX,J,1
SLPM-87337,CHORO Q JET - RAINBOW WINGS,NTSC-J,PSX,J,0
SLPS-02569,CHORO Q JET - RAINBOW WINGS,NTSC-J,PSX,J,0
SLPS-01436,Choro Q Marine - Q-Boat (Japan),NTSC-J,PSX,J,1
SLPS-91152,CHORO Q MARINE - Q-BOAT,NTSC-J,PSX,J,0
SLPM-87339,CHORO Q MARINE - Q-BOAT,NTSC-J,PSX,J,0
SLPS-02205,Choro Q Wonderful! (Japan),NTSC-J,PSX,J,1
SLPM-86902,CHORO Q WONDERFUL!,NTSC-J,PSX,J,0
SLPM-87336,CHORO Q WONDERFUL!,NTSC-J,PSX,J,0
SLPM-86299,Chou Hatsumei Boy Kanipan - Hirameki Wonderland (Japan),NTSC-J,PSX,J,1
SLPS-00935,CHOU-KOUSOKU GRANDOLL,NTSC-J,PSX,J,0
SLPS-00869,CHOU-KOUSOKU GRANDOLL  - (Disc 1),NTSC-J,PSX,J,0
SLPS-00870,CHOU-KOUSOKU GRANDOLL  - (Disc 2),NTSC-J,PSX,J,0
SLPS-00527,Choujin Gakuen - Gowcaizer (Japan),NTSC-J,PSX,J,1
SLPS-01368,Chou Mashin Eiyuuden Wataru - Another Step (Japan),NTSC-J,PSX,J,1
SLPS-01871,CHOUSENTAI KYUUGI - THE ULTIMATE BALLGAME VAN BORG,NTSC-J,PSX,J,0
SCPS-45447,CHRONO CROSS  - (Disc 1),NTSC-J,PSX,J,0
SCPS-45448,CHRONO CROSS  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02364,CHRONO CROSS  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02365,CHRONO CROSS  - (Disc 2),NTSC-J,PSX,J,0
SLPS-91464,CHRONO CROSS  - (Disc 1),NTSC-J,PSX,J,0
SLPS-91465,CHRONO CROSS  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02777,CHRONO CROSS  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02778,CHRONO CROSS  - (Disc 2),NTSC-J,PSX,J,0
SLPM-87395,CHRONO CROSS  - (Disc 1),NTSC-J,PSX,J,0
SLPM-87396,CHRONO CROSS  - (Disc 2),NTSC-J,PSX,J,0
SCPS-45446,Chrono Trigger (Japan),NTSC-J,PSX,J,1
SLPS-02430,CHRONO TRIGGER,NTSC-J,PSX,J,0
SLPS-91446,CHRONO TRIGGER,NTSC-J,PSX,J,0
SLPM-87374,CHRONO TRIGGER,NTSC-J,PSX,J,0
SLPS-01186,CHUSHINGURA,NTSC-J,PSX,J,0
SLPM-86241,CINEMA EIKAIWA - AI NO HATE NI  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86242,CINEMA EIKAIWA - AI NO HATE NI  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86243,CINEMA EIKAIWA - AI NO HATE NI  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86244,CINEMA EIKAIWA - AI NO HATE NI  - (Disc 4),NTSC-J,PSX,J,0
SLPM-86561,CINEMA EIKAIWA - AI NO HATE NI (Disc 1),NTSC-J,PSX,J,0
SLPM-86562,CINEMA EIKAIWA - AI NO HATE NI (Disc 2),NTSC-J,PSX,J,0
SLPM-86563,CINEMA EIKAIWA - AI NO HATE NI (Disc 3),NTSC-J,PSX,J,0
SLPM-86564,CINEMA EIKAIWA - AI NO HATE NI (Disc 4),NTSC-J,PSX,J,0
SLPS-01954,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01955,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01956,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86551,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86552,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86553,CINEMA EIKAIWA - ARASHIGAOKA  - (Disc 3),NTSC-J,PSX,J,0
SLPS-01872,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01873,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01874,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86554,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86555,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86556,CINEMA EIKAIWA - INTERCEPTOR  - (Disc 3),NTSC-J,PSX,J,0
SLPS-01813,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01814,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01815,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86565,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86566,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86567,CINEMA EIKAIWA - TENGOKUNI IKENAI PAPA  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02016,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02017,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02018,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02019,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 4),NTSC-J,PSX,J,0
SLPM-86568,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86569,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86570,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86571,CINEMA EIKAIWA - THIS BOYS LIFE  - (Disc 4),NTSC-J,PSX,J,0
SLPS-02060,CINEMA EIKAIWA - ZOMBIE  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02061,CINEMA EIKAIWA - ZOMBIE  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02062,CINEMA EIKAIWA - ZOMBIE  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02063,CINEMA EIKAIWA - ZOMBIE  - (Disc 4),NTSC-J,PSX,J,0
SLPM-86557,CINEMA EIKAIWA - ZOMBIE  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86558,CINEMA EIKAIWA - ZOMBIE  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86559,CINEMA EIKAIWA - ZOMBIE  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86560,CINEMA EIKAIWA - ZOMBIE  - (Disc 4),NTSC-J,PSX,J,0
SCPS-10077,Circadia (Japan) (Disc 1),NTSC-J,PSX,J,1
SCPS-10078,Circadia (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-00311,Circuit Beat (Japan),NTSC-J,PSX,J,1
SLPS-00361,City Bravo! (Japan),NTSC-J,PSX,J,1
SLPS-02166,CITY BRAVO!,NTSC-J,PSX,J,0
SLPS-02421,City Bravo! Business-hen (Japan),NTSC-J,PSX,J,1
SLPS-00336,CIVILIZATION,NTSC-J,PSX,J,0
SLPS-01735,Civilization II (Japan),NTSC-J,PSX,J,1
SLPS-00618,Civizard - Majutsu no Keifu (Japan),NTSC-J,PSX,J,1
SLPS-00160,Classic Road (Japan),NTSC-J,PSX,J,1
SLPS-91012,CLASSIC ROAD,NTSC-J,PSX,J,0
SLPS-02039,Classic Road 2 (Japan),NTSC-J,PSX,J,1
SLPS-01325,Classic Road - Yuushun 2 (Japan),NTSC-J,PSX,J,1
SLPS-03187,Cleopatra Fortune (Japan),NTSC-J,PSX,J,1
SLPS-02354,Click Manga - Click no Hi (Japan),NTSC-J,PSX,J,1
SLPS-02131,CLICK MANGA - DYNAMIC ROBOT TAISEN 1,NTSC-J,PSX,J,0
SLPS-02407,CLICK MANGA - DYNAMIC ROBOT TAISEN 2,NTSC-J,PSX,J,0
SLPS-02128,CLICK MANGA - GINGA EIYUU DENSETSU 1,NTSC-J,PSX,J,0
SLPS-02353,CLICK MANGA - GINGA EIYUU DENSETSU 2 - TAKING ISERLOHN,NTSC-J,PSX,J,0
SLPS-02130,Click Manga - Opera-za no Kaijin (Japan),NTSC-J,PSX,J,1
SLPS-01838,Click Medic (Japan),NTSC-J,PSX,J,1
SLPS-00917,Clock Tower - The First Fear (Japan),NTSC-J,PSX,J,1
SLPS-00657,Clock Tower 2 (Japan) (Demo 1),NTSC-J,PSX,J,1
SLPS-91056,CLOCK TOWER 2,NTSC-J,PSX,J,0
SCPS-45173,Clock Tower - Ghost Head (Japan),NTSC-J,PSX,J,1
SLPS-01290,CLOCK TOWER - GHOST HEAD,NTSC-J,PSX,J,0
SLPS-91175,CLOCK TOWER - GHOST HEAD,NTSC-J,PSX,J,0
SLPS-00387,ClockWerx (Japan),NTSC-J,PSX,J,1
SLPS-01569,Cocktail Harmony (Japan),NTSC-J,PSX,J,1
SLPS-01938,Colin McRae - The Rally (Japan),NTSC-J,PSX,J,1
SLPS-02849,COLIN MCRAE - THE RALLY,NTSC-J,PSX,J,0
SLPS-91431,COLIN MCRAE - THE RALLY,NTSC-J,PSX,J,0
SLPS-02878,Colin McRae - The Rally 02 (Japan),NTSC-J,PSX,J,1
SLPS-03274,COLIN MCRAE - THE RALLY 02,NTSC-J,PSX,J,0
SLPS-91477,COLIN MCRAE - THE RALLY 02,NTSC-J,PSX,J,0
SCPS-45254,Colony Wars (Japan) (Disc 1),NTSC-J,PSX,J,1
SCPS-45255,Colony Wars (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-01403,COLONY WARS  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01404,COLONY WARS  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02794,Colorful Logic (Japan),NTSC-J,PSX,J,1
SLPS-03115,Colorful Logic 2 (Japan),NTSC-J,PSX,J,1
SLPS-03239,Colorful Logic 3 (Japan),NTSC-J,PSX,J,1
SLPS-01904,Combat Choro Q (Japan),NTSC-J,PSX,J,1
SLPM-87340,COMBAT CHORO Q,NTSC-J,PSX,J,0
SLPS-03070,COMBAT CHORO Q,NTSC-J,PSX,J,0
SLPS-01429,COMBINATION PRO SOCCER,NTSC-J,PSX,J,0
SLPS-00976,Command & Conquer Complete (Japan),NTSC-J,PSX,J,1
SLPS-00977,Command & Conquer Complete (Japan) (Disc 2) (NOD),NTSC-J,PSX,J,1
SLPS-00817,Community Pom (Japan),NTSC-J,PSX,J,1
SLPS-02116,Community Pom - Omoide o Dakishimete (Japan),NTSC-J,PSX,J,1
SCPS-45061,Cool Boarders (Japan),NTSC-J,PSX,J,1
SLPS-00456,COOL BOARDERS,NTSC-J,PSX,J,0
SLPS-91031,COOL BOARDERS,NTSC-J,PSX,J,0
SCPS-45103,Cool Boarders 2 - Killing Session (Japan),NTSC-J,PSX,J,1
SLPS-00967,COOL BOARDERS 2 - KILLING SESSION,NTSC-J,PSX,J,0
SLPS-91122,COOL BOARDERS 2 KILLING SESSION,NTSC-J,PSX,J,0
SLPS-01698,Cool Boarders 3 (Japan),NTSC-J,PSX,J,1
SLPS-02527,Cool Boarders 4 (Japan),NTSC-J,PSX,J,1
SLPS-00009,Cosmic Race (Japan),NTSC-J,PSX,J,1
SLPM-86484,Cosmowarrior Zero (Japan),NTSC-J,PSX,J,1
SLPM-87211,COTTON 100%,NTSC-J,PSX,J,0
SLPS-02504,Countdown Vampires (Japan) (Disc 1),NTSC-J,PSX,J,1
SLPS-02505,Countdown Vampires (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-01128,COURIER CRISIS,NTSC-J,PSX,J,0
SLPS-01126,Cowboy Bebop (Japan),NTSC-J,PSX,J,1
SLPS-03258,COWBOY BEBOP,NTSC-J,PSX,J,0
SCPS-10031,Crash Bandicoot (Japan) (Otameshi Disc),NTSC-J,PSX,J,1
SCPS-91057,CRASH BANDICOOT,NTSC-J,PSX,J,0
SCPS-91304,CRASH BANDICOOT,NTSC-J,PSX,J,0
SCPS-10047,Crash Bandicoot 2 - Cortex no Gyakushuu! (Japan),NTSC-J,PSX,J,1
SCPS-91092,CRASH BANDICOOT 2 - CORTEX NO GYAKUSHUU!,NTSC-J,PSX,J,0
SCPS-91309,CRASH BANDICOOT 2 - CORTEX NO GYAKUSHUU!,NTSC-J,PSX,J,0
SCPS-45350,Crash Bandicoot 3 - Buttobi! Sekai Isshuu (Japan),NTSC-J,PSX,J,1
SCPS-10073,CRASH BANDICOOT 3 - BUTTOBI! SEKAI ISSHUU!,NTSC-J,PSX,J,0
SCPS-91164,CRASH BANDICOOT 3 - BUTTOBI! SEKAI ISSHUU!,NTSC-J,PSX,J,0
SCPS-91318,CRASH BANDICOOT 3 - BUTTOBI! SEKAI ISSHUU!,NTSC-J,PSX,J,0
SCPS-45511,Crash Bandicoot Carnival (Japan),NTSC-J,PSX,J,1
SCPS-10140,CRASH BANDICOOT CARNIVAL,NTSC-J,PSX,J,0
SCPS-91319,CRASH BANDICOOT CARNIVAL,NTSC-J,PSX,J,0
SCPS-45470,Crash Bandicoot Racing (Japan),NTSC-J,PSX,J,1
SCPS-10118,CRASH BANDICOOT RACING,NTSC-J,PSX,J,0
SCPS-91230,CRASH BANDICOOT RACING,NTSC-J,PSX,J,0
SCPS-91328,CRASH BANDICOOT RACING,NTSC-J,PSX,J,0
SLPM-86660,CRAZY BALLOON 2000,NTSC-J,PSX,J,0
SLPS-02582,Crazy Climber 2000 (Japan),NTSC-J,PSX,J,1
SLPS-00120,Creature Shock (Japan) (Disc 1),NTSC-J,PSX,"J, E",1
SLPS-00121,Creature Shock (Japan) (Disc 2),NTSC-J,PSX,"J, E",1
SCPS-10003,Crime Crackers (Japan),NTSC-J,PSX,J,1
SCPS-10037,Crime Crackers 2 (Japan),NTSC-J,PSX,J,1
SLPS-01430,Crisis Beat (Japan),NTSC-J,PSX,J,1
SLPS-01269,Crisis City (Japan),NTSC-J,PSX,J,1
SLPS-01044,Critical Blow (Japan),NTSC-J,PSX,J,1
SLPS-00229,Criticom - The Critical Combat (Japan),NTSC-J,PSX,J,1
SLPM-86310,Croc Adventure (Japan),NTSC-J,PSX,J,1
SLPS-01055,Croc! Pau-Pau Island (Japan),NTSC-J,PSX,J,1
SLPM-87235,Croket! Kindan no Kinka Box! (Japan),NTSC-J,PSX,J,1
SLPM-87341,CROKET! KINDAN NO KINKA BOX,NTSC-J,PSX,J,0
SLPS-00713,Cross Romance - Koi to Mahjong to Hanafuda to (Japan),NTSC-J,PSX,J,1
SLPS-02515,CROSS ROMANCE - KOI TO MAHJONG TO HANAFUDA TO,NTSC-J,PSX,J,0
SLPM-86280,Cross Tantei Monogatari (Japan),NTSC-J,PSX,J,1
SLPM-86281,Cross Tantei Monogatari (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPM-86639,Cross Tantei Monogatari 1 - Kouhen (Japan),NTSC-J,PSX,J,1
SLPM-86638,Cross Tantei Monogatari 1 - Zenpen (Japan),NTSC-J,PSX,J,1
SLPS-00220,CRW - Counter Revolution War (Japan),NTSC-J,PSX,J,1
SLPM-86223,Culdcept - Expansion (Japan),NTSC-J,PSX,J,1
SLPM-86658,Culdcept - Expansion Plus (Japan),NTSC-J,PSX,J,1
SLPS-01026,Cu-On-Pa (Japan),NTSC-J,PSX,J,1
SLPS-01711,Curiosity Kills the Cat Koukishin wa Neko o Korosu ka (Japan),NTSC-J,PSX,J,1
SLPS-01864,CYBER DAISENRYAKU,NTSC-J,PSX,J,0
SLPM-86580,CYBER DAISENRYAKU,NTSC-J,PSX,J,0
SLPS-01048,Cyber Egg - Battle Champion (Japan),NTSC-J,PSX,J,1
SCPS-45381,Cyber Org (Japan),NTSC-J,PSX,J,1
SLPS-01910,CYBER ORG,NTSC-J,PSX,J,0
SLPS-00023,CyberSled (Japan),NTSC-J,PSX,J,1
SLPS-00396,CYBER SPEED - THE FUTURE'S ULTIMATE GRAND PRIX,NTSC-J,PSX,J,0
SLPS-01011,CYBERBOTS - FULL METAL MADNESS,NTSC-J,PSX,J,0
SLPS-00218,Cyberia (Japan),NTSC-J,PSX,J,1
SLPS-01912,Cybernetic Empire (Japan) (Disc 1),NTSC-J,PSX,J,1
SLPS-01913,Cybernetic Empire (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-00055,Cyberwar (Japan) (Disc 1),NTSC-J,PSX,"J, E",1
SLPS-00056,Cyberwar (Japan) (Disc 2),NTSC-J,PSX,"J, E",1
SLPS-00057,Cyberwar (Japan) (Disc 3),NTSC-J,PSX,"J, E",1
SLPS-91072,D NO SHOKUTAKU  - (Disc 1),NTSC-J,PSX,J,0
SLPS-91073,D NO SHOKUTAKU  - (Disc 2),NTSC-J,PSX,J,0
SLPS-91074,D NO SHOKUTAKU  - (Disc 3),NTSC-J,PSX,J,0
SLPS-00813,Daibouken Deluxe - Haruka naru Umi (Japan),NTSC-J,PSX,J,1
SLPS-01021,Daikoukai Jidai Gaiden (Japan) (Rev 1),NTSC-J,PSX,J,1
SLPM-86863,DAIKOUKAI JIDAI GAIDEN,NTSC-J,PSX,J,0
SLPM-86309,DAIKOUKAI JIDAI GAIDEN,NTSC-J,PSX,J,0
SLPS-00656,Daikoukai Jidai II (Japan),NTSC-J,PSX,J,1
SLPM-86745,DAIKOUKAI JIDAI II,NTSC-J,PSX,J,0
SLPM-86203,DAIKOUKAI JIDAI II,NTSC-J,PSX,J,0
SLPM-86382,Daikoukai Jidai IV - Porto Estado (Japan) (Koei the Best),NTSC-J,PSX,J,1
SLPM-87335,DAIKOUKAI JIDAI IV - PORTO ESTADO,NTSC-J,PSX,J,0
SLPM-86996,DAIKOUKAI JIDAI IV - PORTO ESTADO,NTSC-J,PSX,J,0
SLPM-86431,DAIKOUKAI JIDAI IV - PORTO ESTADO  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86432,DAIKOUKAI JIDAI IV - PORTO ESTADO  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01411,Daiobake Yashiki - Hamamura Jun no Jitsuwa Kaidan (Japan),NTSC-J,PSX,J,1
SLPS-02160,DAIOBAKE YASHIKI - HAMAMURA JUN NO JITSUWA KAIDAN,NTSC-J,PSX,J,0
SLPS-01699,Daisenryaku - Master Combat (Japan),NTSC-J,PSX,J,1
SLPS-02855,DAISENRYAKU - MASTER'S COMBAT,NTSC-J,PSX,J,0
SLPS-00299,Daisenryaku - Player's Spirit (Japan),NTSC-J,PSX,J,1
SLPS-91178,DAISENRYAKU - PLAYER'S SPIRIT,NTSC-J,PSX,J,0
SCPS-45041,Dakar '97 (Japan),NTSC-J,PSX,E,1
SLPS-00634,DAKAR '97,NTSC-J,PSX,E,0
SLPS-01135,DamDam Stompland (Japan),NTSC-J,PSX,J,1
SLPM-86222,Dance Dance Revolution (Japan),NTSC-J,PSX,J,1
SCPS-45428,Dance Dance Revolution 2nd Remix (Japan),NTSC-J,PSX,J,1
SLPM-86252,DANCE DANCE REVOLUTION - 2ND REMIX,NTSC-J,PSX,J,0
SCPS-45456,DANCE DANCE REVOLUTION - 2ND REMIX - APPEND CLUB VERSION VOL.1,NTSC-J,PSX,J,0
SLPM-86370,DANCE DANCE REVOLUTION - 2ND REMIX - APPEND CLUB VERSION VOL.1,NTSC-J,PSX,J,0
SCPS-45471,Dance Dance Revolution 2nd Remix - Append Club Version Vol. 2 (Japan),NTSC-J,PSX,J,1
SLPM-86399,DANCE DANCE REVOLUTION - 2ND REMIX - APPEND CLUB VERSION VOL.2,NTSC-J,PSX,J,0
SCPS-45492,Dance Dance Revolution 3rd Mix (Japan),NTSC-J,PSX,J,1
SLPM-86503,DANCE DANCE REVOLUTION - 3RD REMIX,NTSC-J,PSX,J,0
SLPM-86752,Dance Dance Revolution 4th Mix (Japan),NTSC-J,PSX,J,1
SLPM-86897,Dance Dance Revolution 5th Mix (Japan),NTSC-J,PSX,J,1
SLPM-86693,Dance Dance Revolution - Best Hits (Japan),NTSC-J,PSX,J,1
SLPM-86667,Dance Dance Revolution - Disney's Rave (Japan),NTSC-J,PSX,J,1
SLPM-86831,Dance Dance Revolution - Extra Mix (Japan),NTSC-J,PSX,J,1
SCPS-45345,Dance! Dance! Dance! (Japan),NTSC-J,PSX,J,1
SLPM-86150,DANCE! DANCE! DANCE!,NTSC-J,PSX,J,0
SCPS-45303,Dancing Blade Katte ni Momotenshi! (Japan) (Disc 1),NTSC-J,PSX,J,1
SCPS-45304,Dancing Blade Katte ni Momotenshi! (Japan) (Disc 2),NTSC-J,PSX,J,1
SCPS-45305,Dancing Blade Katte ni Momotenshi! (Japan) (Disc 3),NTSC-J,PSX,J,1
SLPM-86100,DANCING BLADE - KATTENI MOMOTENSHI  - (Disc 1),NTSC-J,PSX,J,0
SLPM-86101,DANCING BLADE - KATTENI MOMOTENSHI  - (Disc 2),NTSC-J,PSX,J,0
SLPM-86102,DANCING BLADE - KATTENI MOMOTENSHI  - (Disc 3),NTSC-J,PSX,J,0
SLPM-86210,Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 1),NTSC-J,PSX,J,1
SLPM-86211,Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPM-86212,Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 3),NTSC-J,PSX,J,1
SLPM-86505,Dancing Stage featuring Dreams Come True (Japan),NTSC-J,PSX,J,1
SLPM-86411,Dancing Stage featuring True Kiss Destination (Japan),NTSC-J,PSX,J,1
SLPS-02609,Dangan (Japan),NTSC-J,PSX,J,1
SLPS-01025,Dare Devil Derby 3D (Japan),NTSC-J,PSX,J,1
SLPS-00574,Darius Gaiden (Japan),NTSC-J,PSX,J,1
SLPS-00773,"Dark Hunter Jou - Ijigen Gakuen (Japan) (En,Ja)",NTSC-J,PSX,"J, E",1
SLPS-00789,Dark Hunter Ge - Youma no Mori (Japan),NTSC-J,PSX,"J, E",1
SLPS-01422,Dark Messiah (Japan),NTSC-J,PSX,J,1
SLPS-02316,Dark Tales - From the Lost Soul (Japan),NTSC-J,PSX,J,1
SLPS-00108,Darkseed (Japan),NTSC-J,PSX,"J, E",1
SLPS-00938,DARKSEED II,NTSC-J,PSX,J,0
SLPM-86682,Dave Mirra Freestyle BMX (Japan),NTSC-J,PSX,J,1
SCPS-45190,DEAD OR ALIVE,NTSC-J,PSX,J,0
SLPS-01289,DEAD OR ALIVE,NTSC-J,PSX,J,0
SLPS-00267,Deadheat Road (Japan),NTSC-J,PSX,J,1
SLPS-01036,Deadly Skies (Japan),NTSC-J,PSX,J,1
SLPS-00225,DEATH MASK  - (Disc 1),NTSC-J,PSX,J,0
SLPS-00226,DEATH MASK  - (Disc 2),NTSC-J,PSX,J,0
SLPS-00227,DEATH MASK  - (Disc 3),NTSC-J,PSX,J,0
